REGION,TECHNOLOGY,YEAR,VALUE
"REGION1","SEEL00TD0",2026,538.402429871286
"REGION1","SEEL00TD0",2027,541.989796534528
"REGION1","SEEL00TD0",2028,545.57716319777
"REGION1","SEEL00TD0",2029,549.164529861012
"REGION1","SEEL00TD0",2030,552.751896524254
"REGION1","SEEL00TD0",2031,559.678663081591
"REGION1","SEEL00TD0",2032,562.622872165244
"REGION1","SEEL00TD0",2033,565.566553529771
"REGION1","SEEL00TD0",2034,568.510762613423
"REGION1","SEEL00TD0",2035,571.455065662793
"REGION1","SEEL00TD0",2036,574.865752317282
"REGION1","SEEL00TD0",2037,578.277637411705
"REGION1","SEEL00TD0",2038,581.6892146874
"REGION1","SEEL00TD0",2039,585.099739332032
"REGION1","SEEL00TD0",2040,588.511316607726
"REGION1","SEEL00TD0",2041,593.799735069032
"REGION1","SEEL00TD0",2042,599.088153530337
"REGION1","SEEL00TD0",2043,604.376571991642
"REGION1","SEEL00TD0",2044,609.664990452948
"REGION1","SEEL00TD0",2045,614.954461545316
"REGION1","SEEL00TD0",2046,619.652353980189
"REGION1","SEEL00TD0",2047,624.350246415063
"REGION1","SEEL00TD0",2048,629.048138849937
"REGION1","SEEL00TD0",2049,633.746031284811
"REGION1","SEEL00TD0",2050,638.443923719684
"REGION1","SEEL00TD0",2051,640.957606698505
"REGION1","SEEL00TD0",2052,643.480763356895
"REGION1","SEEL00TD0",2053,646.013393694853
"REGION1","SEEL00TD0",2054,648.557602974505
"REGION1","SEEL00TD0",2055,651.110233302663
"REGION1","SEEL00TD0",2056,653.033390255053
"REGION1","SEEL00TD0",2057,671.058404793174
"REGION1","SEEL00TD0",2058,672.882293684932
"REGION1","SEEL00TD0",2059,674.81892179193
"REGION1","SEEL00TD0",2060,677.20818308532
"REGION1","SEGO00X00",2024,0.0334944
"REGION1","SEGO00X00",2025,0.041868
"REGION1","SEGO00X00",2026,0.0753624
"REGION1","SEGO00X00",2027,0.108857
"REGION1","SEGO00X00",2028,0.142351
"REGION1","SEGO00X00",2029,0.175846
"REGION1","SEGO00X00",2030,0.20934
"REGION1","SEGO00X00",2031,0.242834
"REGION1","SEGO00X00",2032,0.276329
"REGION1","SEGO00X00",2033,0.309823
"REGION1","SEGO00X00",2034,0.343318
"REGION1","SEGO00X00",2035,0.376812
"REGION1","SEGO00X00",2036,0.410306
"REGION1","SEGO00X00",2037,0.443801
"REGION1","SEGO00X00",2038,0.477295
"REGION1","SEGO00X00",2039,0.51079
"REGION1","SEGO00X00",2040,0.544284
"REGION1","SEGO00X00",2041,0.569405
"REGION1","SEGO00X00",2042,0.594526
"REGION1","SEGO00X00",2043,0.619646
"REGION1","SEGO00X00",2044,0.644767
"REGION1","SEGO00X00",2045,0.669888
"REGION1","SEGO00X00",2046,0.678262
"REGION1","SEGO00X00",2047,0.686635
"REGION1","SEGO00X00",2048,0.695009
"REGION1","SEGO00X00",2049,0.703382
"REGION1","SEGO00X00",2050,0.711756
"REGION1","SEGO00X00",2051,0.718874
"REGION1","SEGO00X00",2052,0.726062
"REGION1","SEGO00X00",2053,0.733323
"REGION1","SEGO00X00",2054,0.740656
"REGION1","SEGO00X00",2055,0.748063
"REGION1","SEGO00X00",2056,0.755543
"REGION1","SEGO00X00",2057,0.763099
"REGION1","SEGO00X00",2058,0.77073
"REGION1","SEGO00X00",2059,0.778437
"REGION1","SEGO00X00",2060,0.786221
"REGION1","SEGOCVPH2",2024,0.0079242363662603
"REGION1","SEGOCVPH2",2025,0.00992200885842866
"REGION1","SEGOCVPH2",2026,0.0178898017609119
"REGION1","SEGOCVPH2",2027,0.0258846216950781
"REGION1","SEGOCVPH2",2028,0.0339064963771395
"REGION1","SEGOCVPH2",2029,0.041955802844995
"REGION1","SEGOCVPH2",2030,0.0500322650032265
"REGION1","SEGOCVPH2",2031,0.05815644960041
"REGION1","SEGOCVPH2",2032,0.066314450617358
"REGION1","SEGOCVPH2",2033,0.0745056969300545
"REGION1","SEGOCVPH2",2034,0.0827312159622151
"REGION1","SEGOCVPH2",2035,0.0909903579371346
"REGION1","SEGOCVPH2",2036,0.0992837542890052
"REGION1","SEGOCVPH2",2037,0.107612121976295
"REGION1","SEGOCVPH2",2038,0.115974690864559
"REGION1","SEGOCVPH2",2039,0.124372706620274
"REGION1","SEGOCVPH2",2040,0.132805317248851
"REGION1","SEGOCVPH2",2041,0.139214401498241
"REGION1","SEGOCVPH2",2042,0.145649329968887
"REGION1","SEGOCVPH2",2043,0.152110013820462
"REGION1","SEGOCVPH2",2044,0.158597101420756
"REGION1","SEGOCVPH2",2045,0.165110506974004
"REGION1","SEGOCVPH2",2046,0.167514287548963
"REGION1","SEGOCVPH2",2047,0.169927612448184
"REGION1","SEGOCVPH2",2048,0.172351036076696
"REGION1","SEGOCVPH2",2049,0.174784123410589
"REGION1","SEGOCVPH2",2050,0.177227431861078
"REGION1","SEGOCVPH2",2051,0.179178724093668
"REGION1","SEGOCVPH2",2052,0.181151385714713
"REGION1","SEGOCVPH2",2053,0.183146230173101
"REGION1","SEGOCVPH2",2054,0.185163074184629
"REGION1","SEGOCVPH2",2055,0.187202016005926
"REGION1","SEGOCVPH2",2056,0.18926285624106
"REGION1","SEGOCVPH2",2057,0.191346877162717
"REGION1","SEGOCVPH2",2058,0.193453897415946
"REGION1","SEGOCVPH2",2059,0.195584237423556
"REGION1","SEGOCVPH2",2060,0.197737721575019
"REGION1","SEHYDMPH1",2015,19.2379220267001
"REGION1","SEHYDMPH1",2016,16.9589782232747
"REGION1","SEHYDMPH1",2017,14.4444674488188
"REGION1","SEHYDMPH1",2018,13.6709540131189
"REGION1","SEHYDMPH1",2019,13.6157851078023
"REGION1","SEHYDMPH1",2020,13.2773260010206
"REGION1","SEHYDMPH1",2021,13.2622928288778
"REGION1","SEHYDMPH1",2022,13.1309936706719
"REGION1","SEHYDMPH1",2023,12.8998231933812
"REGION1","SEHYDMPH1",2024,12.7211269962117
"REGION1","SEHYDMPH1",2025,12.4421623772972
"REGION1","SEHYDMPH1",2026,12.4073449833249
"REGION1","SEHYDMPH1",2027,12.2675081179209
"REGION1","SEHYDMPH1",2028,12.2106373440598
"REGION1","SEHYDMPH1",2029,11.6880218785285
"REGION1","SEHYDMPH1",2030,11.4716009286233
"REGION1","SEHYDMPH1",2031,11.4301887940412
"REGION1","SEHYDMPH1",2032,11.2085913273132
"REGION1","SEHYDMPH1",2033,10.8112759333685
"REGION1","SEHYDMPH1",2034,10.6101718003635
"REGION1","SEHYDMPH1",2035,10.378547491461
"REGION1","SEHYDMPH1",2036,10.2231101643994
"REGION1","SEHYDMPH1",2037,10.0343445783418
"REGION1","SEHYDMPH1",2038,9.46918239919872
"REGION1","SEHYDMPH1",2039,9.03875147982626
"REGION1","SEHYDMPH1",2040,8.86828098062175
"REGION1","SEHYDMPH1",2041,8.53102736405908
"REGION1","SEHYDMPH1",2042,7.69895546819148
"REGION1","SEHYDMPH1",2043,7.54655314003409
"REGION1","SEHYDMPH1",2044,7.27021223512562
"REGION1","SEHYDMPH1",2045,7.27021223512562
"REGION1","SEHYDMPH1",2046,7.19433726251795
"REGION1","SEHYDMPH1",2047,7.19433726251795
"REGION1","SEHYDMPH1",2048,7.18299147222148
"REGION1","SEHYDMPH1",2049,7.08797047848852
"REGION1","SEHYDMPH1",2050,7.0706681482864
"REGION1","SEHYDMPH1",2051,7.0706681482864
"REGION1","SEHYDMPH1",2052,6.77170657397433
"REGION1","SEHYDMPH1",2053,6.75610611231668
"REGION1","SEHYDMPH1",2054,6.75610611231668
"REGION1","SEHYDMPH1",2055,6.49798938307191
"REGION1","SEHYDMPH1",2056,6.48891275083473
"REGION1","SEHYDMPH1",2057,6.40396114598989
"REGION1","SEHYDMPH1",2058,6.23059747025978
"REGION1","SEHYDMPH1",2059,5.82446072435964
"REGION1","SEHYDMPH1",2060,5.70489027687269
"REGION1","SEHYDMPH2",2015,141.55121431783
"REGION1","SEHYDMPH2",2016,140.503146939193
"REGION1","SEHYDMPH2",2017,140.141499873493
"REGION1","SEHYDMPH2",2018,134.2884903043
"REGION1","SEHYDMPH2",2019,133.012088895947
"REGION1","SEHYDMPH2",2020,132.870266517241
"REGION1","SEHYDMPH2",2021,132.232065813064
"REGION1","SEHYDMPH2",2022,130.799659788135
"REGION1","SEHYDMPH2",2023,130.799659788135
"REGION1","SEHYDMPH2",2024,127.651202980863
"REGION1","SEHYDMPH2",2025,127.651202980863
"REGION1","SEHYDMPH2",2026,127.261191439422
"REGION1","SEHYDMPH2",2027,126.871179897981
"REGION1","SEHYDMPH2",2028,126.871179897981
"REGION1","SEHYDMPH2",2029,123.536935774605
"REGION1","SEHYDMPH2",2030,123.094449953042
"REGION1","SEHYDMPH2",2031,121.605598621387
"REGION1","SEHYDMPH2",2032,118.444377800033
"REGION1","SEHYDMPH2",2033,112.391398676864
"REGION1","SEHYDMPH2",2034,108.90682283206
"REGION1","SEHYDMPH2",2035,102.051838157309
"REGION1","SEHYDMPH2",2036,98.148177183429
"REGION1","SEHYDMPH2",2037,91.1017322974256
"REGION1","SEHYDMPH2",2038,86.7243845786675
"REGION1","SEHYDMPH2",2039,83.9333201657351
"REGION1","SEHYDMPH2",2040,81.7634377715345
"REGION1","SEHYDMPH2",2041,73.8483308159574
"REGION1","SEHYDMPH2",2042,70.6232899241849
"REGION1","SEHYDMPH2",2043,65.9006047132779
"REGION1","SEHYDMPH2",2044,58.4889672021067
"REGION1","SEHYDMPH2",2045,56.5601828517063
"REGION1","SEHYDMPH2",2046,54.3364079535975
"REGION1","SEHYDMPH2",2047,52.7054505984795
"REGION1","SEHYDMPH2",2048,47.2155063187735
"REGION1","SEHYDMPH2",2049,45.1271717923289
"REGION1","SEHYDMPH2",2050,42.5034577862694
"REGION1","SEHYDMPH2",2051,39.567734547057
"REGION1","SEHYDMPH2",2052,39.0004450322333
"REGION1","SEHYDMPH2",2053,34.2635775834557
"REGION1","SEHYDMPH2",2054,29.7904997590712
"REGION1","SEHYDMPH2",2055,23.9970555889345
"REGION1","SEHYDMPH2",2056,19.1807676080816
"REGION1","SEHYDMPH2",2057,18.8120294234462
"REGION1","SEHYDMPH2",2058,17.5781747287047
"REGION1","SEHYDMPH2",2059,16.457777936928
"REGION1","SEHYDMPH2",2060,15.4933857617278
"REGION1","SEHYDMPH3",2015,70.8090772402896
"REGION1","SEHYDMPH3",2016,70.8090772402897
"REGION1","SEHYDMPH3",2017,70.8090772402896
"REGION1","SEHYDMPH3",2018,70.8090772402896
"REGION1","SEHYDMPH3",2019,70.8090772402896
"REGION1","SEHYDMPH3",2020,70.8090772402897
"REGION1","SEHYDMPH3",2021,70.8090772402896
"REGION1","SEHYDMPH3",2022,70.8090772402896
"REGION1","SEHYDMPH3",2023,70.8090772402896
"REGION1","SEHYDMPH3",2024,69.1355731715598
"REGION1","SEHYDMPH3",2025,69.1355731715598
"REGION1","SEHYDMPH3",2026,69.1355731715598
"REGION1","SEHYDMPH3",2027,69.1355731715598
"REGION1","SEHYDMPH3",2028,69.1355731715598
"REGION1","SEHYDMPH3",2029,69.1355731715598
"REGION1","SEHYDMPH3",2030,111.302259697164
"REGION1","SEHYDMPH3",2031,113.903523163401
"REGION1","SEHYDMPH3",2032,118.358341451484
"REGION1","SEHYDMPH3",2033,125.880635968597
"REGION1","SEHYDMPH3",2034,130.359810959023
"REGION1","SEHYDMPH3",2035,138.79692493006
"REGION1","SEHYDMPH3",2036,143.384921702894
"REGION1","SEHYDMPH3",2037,150.612132174955
"REGION1","SEHYDMPH3",2038,155.546642072856
"REGION1","SEHYDMPH3",2039,155.03350232458
"REGION1","SEHYDMPH3",2040,161.091490298566
"REGION1","SEHYDMPH3",2041,170.925850870706
"REGION1","SEHYDMPH3",2042,170.925850870706
"REGION1","SEHYDMPH3",2043,183.02405119741
"REGION1","SEHYDMPH3",2044,181.492369507386
"REGION1","SEHYDMPH3",2045,195.80581396389
"REGION1","SEHYDMPH3",2046,199.696463834607
"REGION1","SEHYDMPH3",2047,202.918421189725
"REGION1","SEHYDMPH3",2048,210.010711259727
"REGION1","SEHYDMPH3",2049,213.785066779905
"REGION1","SEHYDMPH3",2050,218.017083116166
"REGION1","SEHYDMPH3",2051,222.314806355379
"REGION1","SEHYDMPH3",2052,224.551057444515
"REGION1","SEHYDMPH3",2053,230.67952535495
"REGION1","SEHYDMPH3",2054,236.535603179334
"REGION1","SEHYDMPH3",2055,243.977164078716
"REGION1","SEHYDMPH3",2056,250.52961816964
"REGION1","SEHYDMPH3",2057,255.645472168615
"REGION1","SEHYDMPH3",2058,248.767086801378
"REGION1","SEHYDMPH3",2059,248.767086801377
"REGION1","SEHYDMPH3",2060,263.05618669945
"REGION1","SEHYDSPH2",2015,1.31643573384174
"REGION1","SEHYDSPH2",2016,1.31643573384174
"REGION1","SEHYDSPH2",2017,1.31643573384174
"REGION1","SEHYDSPH2",2018,1.31643573384174
"REGION1","SEHYDSPH2",2019,1.31643573384174
"REGION1","SEHYDSPH2",2020,1.31643573384174
"REGION1","SEHYDSPH2",2021,1.31643573384174
"REGION1","SEHYDSPH2",2022,1.31643573384174
"REGION1","SEHYDSPH2",2023,1.31643573384174
"REGION1","SEHYDSPH2",2024,1.31643573384174
"REGION1","SEHYDSPH2",2025,1.31643573384174
"REGION1","SEHYDSPH2",2026,1.31643573384174
"REGION1","SEHYDSPH2",2027,1.31643573384174
"REGION1","SEHYDSPH2",2028,1.31643573384174
"REGION1","SEHYDSPH2",2029,1.31643573384174
"REGION1","SEHYDSPH2",2030,1.31643573384174
"REGION1","SEHYDSPH2",2031,1.31643573384174
"REGION1","SEHYDSPH2",2032,1.31643573384174
"REGION1","SEHYDSPH2",2033,1.31643573384174
"REGION1","SEHYDSPH2",2034,1.31643573384174
"REGION1","SEHYDSPH2",2035,1.31643573384174
"REGION1","SEHYDSPH2",2036,0.778537261949414
"REGION1","SEHYDSPH2",2037,0.778537261949414
"REGION1","SEHYDSPH2",2038,0.778537261949414
"REGION1","SEHYDSPH2",2039,0.778537261949414
"REGION1","SEHYDSPH2",2040,0.778537261949414
"REGION1","SEHYDSPH2",2041,0.778537261949414
"REGION1","SEHYDSPH2",2042,0.778537261949414
"REGION1","SEHYDSPH2",2043,0.778537261949414
"REGION1","SEHYDSPH2",2044,0.778537261949414
"REGION1","SEHYDSPH2",2045,0.778537261949414
"REGION1","SEHYDSPH2",2046,0.778537261949414
"REGION1","SEHYDSPH2",2047,0.778537261949414
"REGION1","SEHYDSPH2",2048,0.778537261949414
"REGION1","SEHYDSPH2",2049,0.778537261949414
"REGION1","SEHYDSPH2",2050,0.778537261949414
"REGION1","SEHYDSPH2",2051,0.778537261949414
"REGION1","SEHYDSPH2",2052,0.778537261949414
"REGION1","SEHYDSPH2",2053,0.778537261949414
"REGION1","SEHYDSPH2",2054,0.778537261949414
"REGION1","SEHYDSPH2",2055,0.778537261949414
"REGION1","SEHYDSPH2",2056,0.778537261949414
"REGION1","SEHYDSPH2",2057,0.778537261949414
"REGION1","SEHYDSPH2",2058,0.778537261949414
"REGION1","SEHYDSPH2",2059,0.778537261949414
"REGION1","SEHYDSPH2",2060,0.778537261949414
"REGION1","SEHYDSPH3",2015,4.14925368732831
"REGION1","SEHYDSPH3",2016,4.14925368732831
"REGION1","SEHYDSPH3",2017,4.14925368732831
"REGION1","SEHYDSPH3",2018,4.14925368732831
"REGION1","SEHYDSPH3",2019,4.14925368732831
"REGION1","SEHYDSPH3",2020,4.14925368732831
"REGION1","SEHYDSPH3",2021,4.14925368732831
"REGION1","SEHYDSPH3",2022,4.14925368732831
"REGION1","SEHYDSPH3",2023,4.14925368732831
"REGION1","SEHYDSPH3",2024,4.14925368732831
"REGION1","SEHYDSPH3",2025,4.14925368732831
"REGION1","SEHYDSPH3",2026,4.14925368732831
"REGION1","SEHYDSPH3",2027,4.14925368732831
"REGION1","SEHYDSPH3",2028,4.14925368732831
"REGION1","SEHYDSPH3",2029,4.14925368732831
"REGION1","SEHYDSPH3",2030,4.14925368732831
"REGION1","SEHYDSPH3",2031,4.14925368732831
"REGION1","SEHYDSPH3",2032,4.14925368732831
"REGION1","SEHYDSPH3",2033,4.14925368732831
"REGION1","SEHYDSPH3",2034,4.14925368732831
"REGION1","SEHYDSPH3",2035,4.14925368732831
"REGION1","SEHYDSPH3",2036,4.14925368732831
"REGION1","SEHYDSPH3",2037,4.14925368732831
"REGION1","SEHYDSPH3",2038,4.14925368732831
"REGION1","SEHYDSPH3",2039,4.14925368732831
"REGION1","SEHYDSPH3",2040,4.14925368732831
"REGION1","SEHYDSPH3",2041,4.14925368732831
"REGION1","SEHYDSPH3",2042,4.14925368732831
"REGION1","SEHYDSPH3",2043,4.14925368732831
"REGION1","SEHYDSPH3",2044,4.14925368732831
"REGION1","SEHYDSPH3",2045,4.14925368732831
"REGION1","SEHYDSPH3",2046,4.14925368732831
"REGION1","SEHYDSPH3",2047,4.14925368732831
"REGION1","SEHYDSPH3",2048,4.14925368732831
"REGION1","SEHYDSPH3",2049,4.14925368732831
"REGION1","SEHYDSPH3",2050,4.14925368732831
"REGION1","SEHYDSPH3",2051,4.14925368732831
"REGION1","SEHYDSPH3",2052,4.14925368732831
"REGION1","SEHYDSPH3",2053,4.14925368732831
"REGION1","SEHYDSPH3",2054,4.14925368732831
"REGION1","SEHYDSPH3",2055,4.14925368732831
"REGION1","SENG00I00",2015,4.8220704
"REGION1","SENG00I00",2016,4.8220704
"REGION1","SENG00I00",2017,4.8220704
"REGION1","SENG00I00",2018,4.8220704
"REGION1","SENG00I00",2019,4.8220704
"REGION1","SENG00I00",2020,4.8220704
"REGION1","SENG00I00",2021,4.82469520240002
"REGION1","SENG00I00",2022,4.82468562430697
"REGION1","SENG00I00",2023,4.82467604621392
"REGION1","SENG00I00",2024,4.8220704
"REGION1","SENG00I00",2025,14.4542304
"REGION1","SENG00I00",2026,14.4542304
"REGION1","SENG00I00",2027,14.4542304
"REGION1","SENG00I00",2028,14.4542304
"REGION1","SENG00I00",2029,14.4542304
"REGION1","SENG00I00",2030,15.0719678350473
"REGION1","SENG00I00",2031,22.817945125943
"REGION1","SENG00I00",2032,22.817945125943
"REGION1","SENG00I00",2033,22.817945125943
"REGION1","SENG00I00",2034,22.7762119640837
"REGION1","SENG00I00",2035,22.6920206453457
"REGION1","SENG00I00",2036,22.7558497851195
"REGION1","SENG00I00",2037,22.7523233091309
"REGION1","SENG00I00",2038,22.7726695622331
"REGION1","SENG00I00",2039,22.7672543444789
"REGION1","SENG00I00",2040,22.7708983613077
"REGION1","SENG00I00",2041,22.5204200301508
"REGION1","SENG00I00",2042,22.4332055348311
"REGION1","SENG00I00",2043,22.6265814865514
"REGION1","SENG00I00",2044,22.467234220745
"REGION1","SENG00I00",2045,22.758672213739
"REGION1","SENG00I00",2046,22.7412545411766
"REGION1","SENG00I00",2047,22.7239116113913
"REGION1","SENG00I00",2048,22.7084143736179
"REGION1","SENG00I00",2049,22.6944192031542
"REGION1","SENG00I00",2050,22.6804842669838
"REGION1","SENG00I00",2051,22.6522078459315
"REGION1","SENG00I00",2052,22.6248483374281
"REGION1","SENG00I00",2053,22.5983824630211
"REGION1","SENG00I00",2054,23.1142977079491
"REGION1","SENG00I00",2055,23.1462144736357
"REGION1","SENG00I00",2056,23.9088010523217
"REGION1","SENG00I00",2057,11.7994225504501
"REGION1","SENG00I00",2058,11.79942255045
"REGION1","SENG00I00",2059,11.7994225504502
"REGION1","SENG00I00",2060,11.7994225504502
