REGION,TECHNOLOGY,FUEL,YEAR,VALUE
"REGION1","SEBF00X00","SEBF",2024,0.00175458220283143
"REGION1","SEBFHPFH1","SEE2",2024,0.00114047957232
"REGION1","SEBM00X00","SEBM",2019,1.36058647923782
"REGION1","SEBM00X00","SEBM",2020,77.0786945324218
"REGION1","SEBM00X00","SEBM",2021,89.7505193281219
"REGION1","SEBM00X00","SEBM",2022,139.242247712864
"REGION1","SEBM00X00","SEBM",2023,149.334505684379
"REGION1","SEBM00X00","SEBM",2024,176.38770994321
"REGION1","SEBM00X00","SEBM",2025,191.063669292465
"REGION1","SEBM00X00","SEBM",2026,188.595021954464
"REGION1","SEBM00X00","SEBM",2027,188.595021954464
"REGION1","SEBM00X00","SEBM",2028,188.437215906725
"REGION1","SEBM00X00","SEBM",2029,188.595021954464
"REGION1","SEBM00X00","SEBM",2030,49.6739067107118
"REGION1","SEBM00X00","SEBM",2031,48.3765704138243
"REGION1","SEBM00X00","SEBM",2032,52.5129826919351
"REGION1","SEBM00X00","SEBM",2033,59.5502499190289
"REGION1","SEBM00X00","SEBM",2034,68.7294085082762
"REGION1","SEBM00X00","SEBM",2035,142.10929243915
"REGION1","SEBM00X00","SEBM",2036,142.10929243915
"REGION1","SEBM00X00","SEBM",2037,142.10929243915
"REGION1","SEBM00X00","SEBM",2038,142.10929243915
"REGION1","SEBM00X00","SEBM",2039,142.10929243915
"REGION1","SEBM00X00","SEBM",2040,181.564908515368
"REGION1","SEBM00X00","SEBM",2041,305.028690521888
"REGION1","SEBM00X00","SEBM",2042,302.924609885379
"REGION1","SEBM00X00","SEBM",2043,318.059476493702
"REGION1","SEBM00X00","SEBM",2044,318.059476493702
"REGION1","SEBM00X00","SEBM",2045,334.110084922091
"REGION1","SEBM00X00","SEBM",2046,334.110084922091
"REGION1","SEBM00X00","SEBM",2047,334.110084922091
"REGION1","SEBM00X00","SEBM",2048,334.110084922092
"REGION1","SEBM00X00","SEBM",2049,334.110084922092
"REGION1","SEBM00X00","SEBM",2050,334.110084922092
"REGION1","SEBM00X00","SEBM",2051,334.110084922092
"REGION1","SEBM00X00","SEBM",2052,334.110084922092
"REGION1","SEBM00X00","SEBM",2053,334.110084922091
"REGION1","SEBM00X00","SEBM",2054,334.110084922092
"REGION1","SEBM00X00","SEBM",2055,334.110084922092
"REGION1","SEBM00X00","SEBM",2056,334.110084922092
"REGION1","SEBM00X00","SEBM",2057,334.110084922092
"REGION1","SEBM00X00","SEBM",2058,334.110084922092
"REGION1","SEBM00X00","SEBM",2059,334.110084922092
"REGION1","SEBM00X00","SEBM",2060,302.158785801544
"REGION1","SEBMCCPH1","SEE1",2019,0.030744564470784
"REGION1","SEBMCCPH1","SEE1",2020,0.981905278942909
"REGION1","SEBMCCPH1","SEE1",2021,0.981905278942909
"REGION1","SEBMCCPH1","SEE1",2022,0.981905278942909
"REGION1","SEBMCCPH1","SEE1",2023,0.981905278942909
"REGION1","SEBMCCPH1","SEE1",2024,0.981905278942909
"REGION1","SEBMCCPH1","SEE1",2025,0.981905278942909
"REGION1","SEBMCCPH1","SEE1",2060,3.73446136011897
"REGION1","SEBMCHPH3","SEE1",2025,0.0473418616633189
"REGION1","SEBMCHPH3","SEE1",2026,0.0473418616633189
"REGION1","SEBMCHPH3","SEE1",2027,0.0473418616633189
"REGION1","SEBMCHPH3","SEE1",2029,0.0473418616633189
"REGION1","SEBMCHPH3","SEE1",2030,0.0236709308316594
"REGION1","SEBMSTPH3","SEE1",2019,0.446790652626797
"REGION1","SEBMSTPH3","SEE1",2020,26.0487407459987
"REGION1","SEBMSTPH3","SEE1",2021,30.4968435494207
"REGION1","SEBMSTPH3","SEE1",2022,47.8319254959865
"REGION1","SEBMSTPH3","SEE1",2023,51.3771790080945
"REGION1","SEBMSTPH3","SEE1",2024,60.8587730937719
"REGION1","SEBMSTPH3","SEE1",2025,64.6830102503641
"REGION1","SEBMSTPH3","SEE1",2026,64.6830102503641
"REGION1","SEBMSTPH3","SEE1",2027,64.6830102503642
"REGION1","SEBMSTPH3","SEE1",2028,64.6830102503641
"REGION1","SEBMSTPH3","SEE1",2029,64.6830102503641
"REGION1","SEBMSTPH3","SEE1",2030,16.0881873785823
"REGION1","SEBMSTPH3","SEE1",2031,14.615329460168
"REGION1","SEBMSTPH3","SEE1",2032,16.0630752052525
"REGION1","SEBMSTPH3","SEE1",2033,18.5261211977813
"REGION1","SEBMSTPH3","SEE1",2034,21.7388299167266
"REGION1","SEBMSTPH3","SEE1",2035,47.4218149755176
"REGION1","SEBMSTPH3","SEE1",2036,47.4218149755176
"REGION1","SEBMSTPH3","SEE1",2037,47.4218149755176
"REGION1","SEBMSTPH3","SEE1",2038,47.4218149755176
"REGION1","SEBMSTPH3","SEE1",2039,47.4218149755176
"REGION1","SEBMSTPH3","SEE1",2040,61.2312944116731
"REGION1","SEBMSTPH3","SEE1",2041,104.443661326322
"REGION1","SEBMSTPH3","SEE1",2042,103.707232367115
"REGION1","SEBMSTPH3","SEE1",2043,109.004440977237
"REGION1","SEBMSTPH3","SEE1",2044,109.004440977237
"REGION1","SEBMSTPH3","SEE1",2045,114.622159544892
"REGION1","SEBMSTPH3","SEE1",2046,114.622159544892
"REGION1","SEBMSTPH3","SEE1",2047,114.622159544892
"REGION1","SEBMSTPH3","SEE1",2048,114.622159544892
"REGION1","SEBMSTPH3","SEE1",2049,114.622159544892
"REGION1","SEBMSTPH3","SEE1",2050,114.622159544892
"REGION1","SEBMSTPH3","SEE1",2051,114.622159544892
"REGION1","SEBMSTPH3","SEE1",2052,114.622159544892
"REGION1","SEBMSTPH3","SEE1",2053,114.622159544891
"REGION1","SEBMSTPH3","SEE1",2054,114.622159544892
"REGION1","SEBMSTPH3","SEE1",2055,114.622159544892
"REGION1","SEBMSTPH3","SEE1",2056,114.622159544892
"REGION1","SEBMSTPH3","SEE1",2057,114.622159544892
"REGION1","SEBMSTPH3","SEE1",2058,114.622159544892
"REGION1","SEBMSTPH3","SEE1",2059,114.622159544892
"REGION1","SEBMSTPH3","SEE1",2060,100.743259043931
"REGION1","SECO00I00","SECO",2015,7.5294828
"REGION1","SECO00I00","SECO",2016,8.4924428
"REGION1","SECO00I00","SECO",2017,9.4554128
"REGION1","SECO00I00","SECO",2018,10.4183728
"REGION1","SECO00I00","SECO",2019,11.3813428
"REGION1","SECO00I00","SECO",2020,12.3443028
"REGION1","SECO00I00","SECO",2021,12.3443028
"REGION1","SECO00I00","SECO",2022,12.3443028
"REGION1","SECO00I00","SECO",2023,12.3443028
"REGION1","SECO00I00","SECO",2024,12.3443028
"REGION1","SECO00I00","SECO",2025,3.6675828
"REGION1","SECO00I00","SECO",2026,4.4630728
"REGION1","SECO00I00","SECO",2027,5.2585628
"REGION1","SECO00I00","SECO",2028,6.05406279999999
"REGION1","SECO00I00","SECO",2029,6.84955079999999
"REGION1","SECO00I00","SECO",2030,7.64504280000007
"REGION1","SECO00I00","SECO",2031,0.496389599999999
"REGION1","SECO00I00","SECO",2032,0.496389599999999
"REGION1","SECO00I00","SECO",2033,0.4963896
"REGION1","SECO00I00","SECO",2034,0.4963896
"REGION1","SECO00I00","SECO",2035,0.4963896
"REGION1","SECO00I00","SECO",2036,0.4963896
"REGION1","SECO00I00","SECO",2037,0.4963896
"REGION1","SECO00I00","SECO",2038,0.4963896
"REGION1","SECO00I00","SECO",2039,0.4963896
"REGION1","SECO00I00","SECO",2040,0.4963896
"REGION1","SECO00I00","SECO",2041,0.4963896
"REGION1","SECO00I00","SECO",2042,0.496389599999999
"REGION1","SECO00I00","SECO",2043,0.4963896
"REGION1","SECO00I00","SECO",2044,0.4963896
"REGION1","SECO00I00","SECO",2045,0.4963896
"REGION1","SECO00I00","SECO",2046,0.4963896
"REGION1","SECO00I00","SECO",2047,0.4963896
"REGION1","SECO00I00","SECO",2048,0.4963896
"REGION1","SECO00I00","SECO",2049,0.4963896
"REGION1","SECO00I00","SECO",2050,0.4963896
"REGION1","SECO00I00","SECO",2051,0.4963896
"REGION1","SECO00I00","SECO",2052,0.4963896
"REGION1","SECO00I00","SECO",2053,0.4963896
"REGION1","SECO00I00","SECO",2054,0.4963896
"REGION1","SECO00I00","SECO",2055,0.4963896
"REGION1","SECO00I00","SECO",2056,0.496389599999998
"REGION1","SECO00I00","SECO",2057,0.4963896
"REGION1","SECO00I00","SECO",2058,0.4963896
"REGION1","SECO00I00","SECO",2059,0.4963896
"REGION1","SECO00I00","SECO",2060,0.4963896
"REGION1","SECO00X00","SECO",2015,8.79228
"REGION1","SECO00X00","SECO",2016,7.82932
"REGION1","SECO00X00","SECO",2017,6.86635
"REGION1","SECO00X00","SECO",2018,5.90339
"REGION1","SECO00X00","SECO",2019,4.94042
"REGION1","SECO00X00","SECO",2020,3.97746
"REGION1","SECO00X00","SECO",2021,3.97746
"REGION1","SECO00X00","SECO",2022,3.97746
"REGION1","SECO00X00","SECO",2023,3.97746
"REGION1","SECO00X00","SECO",2024,3.97746
"REGION1","SECO00X00","SECO",2025,3.97746
"REGION1","SECO00X00","SECO",2026,3.18197
"REGION1","SECO00X00","SECO",2027,2.38648
"REGION1","SECO00X00","SECO",2028,1.59098
"REGION1","SECO00X00","SECO",2029,0.795492
"REGION1","SEEL00TD0","SEE2",2015,466.094143742263
"REGION1","SEEL00TD0","SEE2",2016,470.682141494143
"REGION1","SEEL00TD0","SEE2",2017,475.271139245533
"REGION1","SEEL00TD0","SEE2",2018,479.860136996923
"REGION1","SEEL00TD0","SEE2",2019,484.448134748803
"REGION1","SEEL00TD0","SEE2",2020,489.037132500193
"REGION1","SEEL00TD0","SEE2",2021,491.924734861107
"REGION1","SEEL00TD0","SEE2",2022,494.813733445497
"REGION1","SEEL00TD0","SEE2",2023,497.702732029887
"REGION1","SEEL00TD0","SEE2",2024,500.591986358181
"REGION1","SEEL00TD0","SEE2",2025,508.074285422143
"REGION1","SEEL00TD0","SEE2",2026,511.482308377721
"REGION1","SEEL00TD0","SEE2",2027,514.890306707802
"REGION1","SEEL00TD0","SEE2",2028,518.298305037882
"REGION1","SEEL00TD0","SEE2",2029,521.706303367962
"REGION1","SEEL00TD0","SEE2",2030,525.114301698041
"REGION1","SEEL00TD0","SEE2",2031,531.694729927512
"REGION1","SEEL00TD0","SEE2",2032,534.491728556981
"REGION1","SEEL00TD0","SEE2",2033,537.288225853282
"REGION1","SEEL00TD0","SEE2",2034,540.085224482752
"REGION1","SEEL00TD0","SEE2",2035,542.882312379654
"REGION1","SEEL00TD0","SEE2",2036,546.122464701418
"REGION1","SEEL00TD0","SEE2",2037,549.36375554112
"REGION1","SEEL00TD0","SEE2",2038,552.60475395303
"REGION1","SEEL00TD0","SEE2",2039,555.84475236543
"REGION1","SEEL00TD0","SEE2",2040,559.08575077734
"REGION1","SEEL00TD0","SEE2",2041,564.10974831558
"REGION1","SEEL00TD0","SEE2",2042,569.13374585382
"REGION1","SEEL00TD0","SEE2",2043,574.15774339206
"REGION1","SEEL00TD0","SEE2",2044,579.1817409303
"REGION1","SEEL00TD0","SEE2",2045,584.20673846805
"REGION1","SEEL00TD0","SEE2",2046,588.66973628118
"REGION1","SEEL00TD0","SEE2",2047,593.13273409431
"REGION1","SEEL00TD0","SEE2",2048,597.59573190744
"REGION1","SEEL00TD0","SEE2",2049,602.05872972057
"REGION1","SEEL00TD0","SEE2",2050,606.5217275337
"REGION1","SEEL00TD0","SEE2",2051,608.90972636358
"REGION1","SEEL00TD0","SEE2",2052,611.30672518905
"REGION1","SEEL00TD0","SEE2",2053,613.71272401011
"REGION1","SEEL00TD0","SEE2",2054,616.12972282578
"REGION1","SEEL00TD0","SEE2",2055,618.55472163753
"REGION1","SEEL00TD0","SEE2",2056,620.3817207423
"REGION1","SEEL00TD0","SEE2",2057,637.505484553516
"REGION1","SEEL00TD0","SEE2",2058,639.238179000685
"REGION1","SEEL00TD0","SEE2",2059,641.077975702333
"REGION1","SEEL00TD0","SEE2",2060,643.347773931054
"REGION1","SEGO00X00","SEGO",2024,0.0334944
"REGION1","SEGO00X00","SEGO",2025,0.041868
"REGION1","SEGO00X00","SEGO",2026,0.0753624
"REGION1","SEGO00X00","SEGO",2027,0.108857
"REGION1","SEGO00X00","SEGO",2028,0.142351
"REGION1","SEGO00X00","SEGO",2029,0.175846
"REGION1","SEGO00X00","SEGO",2030,0.20934
"REGION1","SEGO00X00","SEGO",2031,0.242834
"REGION1","SEGO00X00","SEGO",2032,0.276329
"REGION1","SEGO00X00","SEGO",2033,0.309823
"REGION1","SEGO00X00","SEGO",2034,0.343318
"REGION1","SEGO00X00","SEGO",2035,0.376812
"REGION1","SEGO00X00","SEGO",2036,0.410306
"REGION1","SEGO00X00","SEGO",2037,0.443801
"REGION1","SEGO00X00","SEGO",2038,0.477295
"REGION1","SEGO00X00","SEGO",2039,0.51079
"REGION1","SEGO00X00","SEGO",2040,0.544284
"REGION1","SEGO00X00","SEGO",2041,0.569405
"REGION1","SEGO00X00","SEGO",2042,0.594526
"REGION1","SEGO00X00","SEGO",2043,0.619646
"REGION1","SEGO00X00","SEGO",2044,0.644767
"REGION1","SEGO00X00","SEGO",2045,0.669888
"REGION1","SEGO00X00","SEGO",2046,0.678262
"REGION1","SEGO00X00","SEGO",2047,0.686635
"REGION1","SEGO00X00","SEGO",2048,0.695009
"REGION1","SEGO00X00","SEGO",2049,0.703382
"REGION1","SEGO00X00","SEGO",2050,0.711756
"REGION1","SEGO00X00","SEGO",2051,0.718874
"REGION1","SEGO00X00","SEGO",2052,0.726062
"REGION1","SEGO00X00","SEGO",2053,0.733323
"REGION1","SEGO00X00","SEGO",2054,0.740656
"REGION1","SEGO00X00","SEGO",2055,0.748063
"REGION1","SEGO00X00","SEGO",2056,0.755543
"REGION1","SEGO00X00","SEGO",2057,0.763099
"REGION1","SEGO00X00","SEGO",2058,0.77073
"REGION1","SEGO00X00","SEGO",2059,0.778437
"REGION1","SEGO00X00","SEGO",2060,0.786221
"REGION1","SEGOCVPH2","SEE1",2024,0.0079242363662603
"REGION1","SEGOCVPH2","SEE1",2025,0.00992200885842866
"REGION1","SEGOCVPH2","SEE1",2026,0.0178898017609119
"REGION1","SEGOCVPH2","SEE1",2027,0.0258846216950781
"REGION1","SEGOCVPH2","SEE1",2028,0.0339064963771395
"REGION1","SEGOCVPH2","SEE1",2029,0.041955802844995
"REGION1","SEGOCVPH2","SEE1",2030,0.0500322650032265
"REGION1","SEGOCVPH2","SEE1",2031,0.05815644960041
"REGION1","SEGOCVPH2","SEE1",2032,0.066314450617358
"REGION1","SEGOCVPH2","SEE1",2033,0.0745056969300545
"REGION1","SEGOCVPH2","SEE1",2034,0.0827312159622151
"REGION1","SEGOCVPH2","SEE1",2035,0.0909903579371346
"REGION1","SEGOCVPH2","SEE1",2036,0.0992837542890052
"REGION1","SEGOCVPH2","SEE1",2037,0.107612121976295
"REGION1","SEGOCVPH2","SEE1",2038,0.115974690864559
"REGION1","SEGOCVPH2","SEE1",2039,0.124372706620274
"REGION1","SEGOCVPH2","SEE1",2040,0.132805317248851
"REGION1","SEGOCVPH2","SEE1",2041,0.139214401498241
"REGION1","SEGOCVPH2","SEE1",2042,0.145649329968887
"REGION1","SEGOCVPH2","SEE1",2043,0.152110013820462
"REGION1","SEGOCVPH2","SEE1",2044,0.158597101420756
"REGION1","SEGOCVPH2","SEE1",2045,0.165110506974004
"REGION1","SEGOCVPH2","SEE1",2046,0.167514287548963
"REGION1","SEGOCVPH2","SEE1",2047,0.169927612448184
"REGION1","SEGOCVPH2","SEE1",2048,0.172351036076696
"REGION1","SEGOCVPH2","SEE1",2049,0.174784123410589
"REGION1","SEGOCVPH2","SEE1",2050,0.177227431861078
"REGION1","SEGOCVPH2","SEE1",2051,0.179178724093668
"REGION1","SEGOCVPH2","SEE1",2052,0.181151385714713
"REGION1","SEGOCVPH2","SEE1",2053,0.183146230173101
"REGION1","SEGOCVPH2","SEE1",2054,0.185163074184629
"REGION1","SEGOCVPH2","SEE1",2055,0.187202016005926
"REGION1","SEGOCVPH2","SEE1",2056,0.18926285624106
"REGION1","SEGOCVPH2","SEE1",2057,0.191346877162717
"REGION1","SEGOCVPH2","SEE1",2058,0.193453897415946
"REGION1","SEGOCVPH2","SEE1",2059,0.195584237423556
"REGION1","SEGOCVPH2","SEE1",2060,0.197737721575019
"REGION1","SEHYDMPH1","SEE1",2015,19.2379220267001
"REGION1","SEHYDMPH1","SEE1",2016,16.9589782232747
"REGION1","SEHYDMPH1","SEE1",2017,14.4444674488188
"REGION1","SEHYDMPH1","SEE1",2018,13.6709540131189
"REGION1","SEHYDMPH1","SEE1",2019,13.6157851078023
"REGION1","SEHYDMPH1","SEE1",2020,13.2773260010206
"REGION1","SEHYDMPH1","SEE1",2021,13.2622928288778
"REGION1","SEHYDMPH1","SEE1",2022,13.1309936706719
"REGION1","SEHYDMPH1","SEE1",2023,12.8998231933812
"REGION1","SEHYDMPH1","SEE1",2024,12.7211269962117
"REGION1","SEHYDMPH1","SEE1",2025,12.4421623772972
"REGION1","SEHYDMPH1","SEE1",2026,12.4073449833249
"REGION1","SEHYDMPH1","SEE1",2027,12.2675081179209
"REGION1","SEHYDMPH1","SEE1",2028,12.2106373440598
"REGION1","SEHYDMPH1","SEE1",2029,11.6880218785285
"REGION1","SEHYDMPH1","SEE1",2030,11.4716009286233
"REGION1","SEHYDMPH1","SEE1",2031,11.4301887940412
"REGION1","SEHYDMPH1","SEE1",2032,11.2085913273132
"REGION1","SEHYDMPH1","SEE1",2033,10.8112759333685
"REGION1","SEHYDMPH1","SEE1",2034,10.6101718003635
"REGION1","SEHYDMPH1","SEE1",2035,10.378547491461
"REGION1","SEHYDMPH1","SEE1",2036,10.2231101643994
"REGION1","SEHYDMPH1","SEE1",2037,10.0343445783418
"REGION1","SEHYDMPH1","SEE1",2038,9.46918239919872
"REGION1","SEHYDMPH1","SEE1",2039,9.03875147982626
"REGION1","SEHYDMPH1","SEE1",2040,8.86828098062175
"REGION1","SEHYDMPH1","SEE1",2041,8.53102736405908
"REGION1","SEHYDMPH1","SEE1",2042,7.69895546819148
"REGION1","SEHYDMPH1","SEE1",2043,7.54655314003409
"REGION1","SEHYDMPH1","SEE1",2044,7.27021223512562
"REGION1","SEHYDMPH1","SEE1",2045,7.27021223512562
"REGION1","SEHYDMPH1","SEE1",2046,7.19433726251795
"REGION1","SEHYDMPH1","SEE1",2047,7.19433726251795
"REGION1","SEHYDMPH1","SEE1",2048,7.18299147222148
"REGION1","SEHYDMPH1","SEE1",2049,7.08797047848852
"REGION1","SEHYDMPH1","SEE1",2050,7.0706681482864
"REGION1","SEHYDMPH1","SEE1",2051,7.0706681482864
"REGION1","SEHYDMPH1","SEE1",2052,6.77170657397433
"REGION1","SEHYDMPH1","SEE1",2053,6.75610611231668
"REGION1","SEHYDMPH1","SEE1",2054,6.75610611231668
"REGION1","SEHYDMPH1","SEE1",2055,6.49798938307191
"REGION1","SEHYDMPH1","SEE1",2056,6.48891275083473
"REGION1","SEHYDMPH1","SEE1",2057,6.40396114598989
"REGION1","SEHYDMPH1","SEE1",2058,6.23059747025978
"REGION1","SEHYDMPH1","SEE1",2059,5.82446072435964
"REGION1","SEHYDMPH1","SEE1",2060,5.70489027687269
"REGION1","SEHYDMPH2","SEE1",2015,141.55121431783
"REGION1","SEHYDMPH2","SEE1",2016,140.503146939193
"REGION1","SEHYDMPH2","SEE1",2017,140.141499873493
"REGION1","SEHYDMPH2","SEE1",2018,134.2884903043
"REGION1","SEHYDMPH2","SEE1",2019,133.012088895947
"REGION1","SEHYDMPH2","SEE1",2020,132.870266517241
"REGION1","SEHYDMPH2","SEE1",2021,132.232065813064
"REGION1","SEHYDMPH2","SEE1",2022,130.799659788135
"REGION1","SEHYDMPH2","SEE1",2023,130.799659788135
"REGION1","SEHYDMPH2","SEE1",2024,127.651202980863
"REGION1","SEHYDMPH2","SEE1",2025,127.651202980863
"REGION1","SEHYDMPH2","SEE1",2026,127.261191439422
"REGION1","SEHYDMPH2","SEE1",2027,126.871179897981
"REGION1","SEHYDMPH2","SEE1",2028,126.871179897981
"REGION1","SEHYDMPH2","SEE1",2029,123.536935774605
"REGION1","SEHYDMPH2","SEE1",2030,123.094449953042
"REGION1","SEHYDMPH2","SEE1",2031,121.605598621387
"REGION1","SEHYDMPH2","SEE1",2032,118.444377800033
"REGION1","SEHYDMPH2","SEE1",2033,112.391398676864
"REGION1","SEHYDMPH2","SEE1",2034,108.90682283206
"REGION1","SEHYDMPH2","SEE1",2035,102.051838157309
"REGION1","SEHYDMPH2","SEE1",2036,98.148177183429
"REGION1","SEHYDMPH2","SEE1",2037,91.1017322974256
"REGION1","SEHYDMPH2","SEE1",2038,86.7243845786675
"REGION1","SEHYDMPH2","SEE1",2039,83.9333201657351
"REGION1","SEHYDMPH2","SEE1",2040,81.7634377715345
"REGION1","SEHYDMPH2","SEE1",2041,73.8483308159574
"REGION1","SEHYDMPH2","SEE1",2042,70.6232899241849
"REGION1","SEHYDMPH2","SEE1",2043,65.9006047132779
"REGION1","SEHYDMPH2","SEE1",2044,58.4889672021067
"REGION1","SEHYDMPH2","SEE1",2045,56.5601828517063
"REGION1","SEHYDMPH2","SEE1",2046,54.3364079535975
"REGION1","SEHYDMPH2","SEE1",2047,52.7054505984795
"REGION1","SEHYDMPH2","SEE1",2048,47.2155063187735
"REGION1","SEHYDMPH2","SEE1",2049,45.1271717923289
"REGION1","SEHYDMPH2","SEE1",2050,42.5034577862694
"REGION1","SEHYDMPH2","SEE1",2051,39.567734547057
"REGION1","SEHYDMPH2","SEE1",2052,39.0004450322333
"REGION1","SEHYDMPH2","SEE1",2053,34.2635775834557
"REGION1","SEHYDMPH2","SEE1",2054,29.7904997590712
"REGION1","SEHYDMPH2","SEE1",2055,23.9970555889345
"REGION1","SEHYDMPH2","SEE1",2056,19.1807676080816
"REGION1","SEHYDMPH2","SEE1",2057,18.8120294234462
"REGION1","SEHYDMPH2","SEE1",2058,17.5781747287047
"REGION1","SEHYDMPH2","SEE1",2059,16.457777936928
"REGION1","SEHYDMPH2","SEE1",2060,15.4933857617278
"REGION1","SEHYDMPH3","SEE1",2015,70.8090772402896
"REGION1","SEHYDMPH3","SEE1",2016,70.8090772402897
"REGION1","SEHYDMPH3","SEE1",2017,70.8090772402896
"REGION1","SEHYDMPH3","SEE1",2018,70.8090772402896
"REGION1","SEHYDMPH3","SEE1",2019,70.8090772402896
"REGION1","SEHYDMPH3","SEE1",2020,70.8090772402897
"REGION1","SEHYDMPH3","SEE1",2021,70.8090772402896
"REGION1","SEHYDMPH3","SEE1",2022,70.8090772402896
"REGION1","SEHYDMPH3","SEE1",2023,70.8090772402896
"REGION1","SEHYDMPH3","SEE1",2024,69.1355731715598
"REGION1","SEHYDMPH3","SEE1",2025,69.1355731715598
"REGION1","SEHYDMPH3","SEE1",2026,69.1355731715598
"REGION1","SEHYDMPH3","SEE1",2027,69.1355731715598
"REGION1","SEHYDMPH3","SEE1",2028,69.1355731715598
"REGION1","SEHYDMPH3","SEE1",2029,69.1355731715598
"REGION1","SEHYDMPH3","SEE1",2030,111.302259697164
"REGION1","SEHYDMPH3","SEE1",2031,113.903523163401
"REGION1","SEHYDMPH3","SEE1",2032,118.358341451484
"REGION1","SEHYDMPH3","SEE1",2033,125.880635968597
"REGION1","SEHYDMPH3","SEE1",2034,130.359810959023
"REGION1","SEHYDMPH3","SEE1",2035,138.79692493006
"REGION1","SEHYDMPH3","SEE1",2036,143.384921702894
"REGION1","SEHYDMPH3","SEE1",2037,150.612132174955
"REGION1","SEHYDMPH3","SEE1",2038,155.546642072856
"REGION1","SEHYDMPH3","SEE1",2039,155.03350232458
"REGION1","SEHYDMPH3","SEE1",2040,161.091490298566
"REGION1","SEHYDMPH3","SEE1",2041,170.925850870706
"REGION1","SEHYDMPH3","SEE1",2042,170.925850870706
"REGION1","SEHYDMPH3","SEE1",2043,183.02405119741
"REGION1","SEHYDMPH3","SEE1",2044,181.492369507386
"REGION1","SEHYDMPH3","SEE1",2045,195.80581396389
"REGION1","SEHYDMPH3","SEE1",2046,199.696463834607
"REGION1","SEHYDMPH3","SEE1",2047,202.918421189725
"REGION1","SEHYDMPH3","SEE1",2048,210.010711259727
"REGION1","SEHYDMPH3","SEE1",2049,213.785066779905
"REGION1","SEHYDMPH3","SEE1",2050,218.017083116166
"REGION1","SEHYDMPH3","SEE1",2051,222.314806355379
"REGION1","SEHYDMPH3","SEE1",2052,224.551057444515
"REGION1","SEHYDMPH3","SEE1",2053,230.67952535495
"REGION1","SEHYDMPH3","SEE1",2054,236.535603179334
"REGION1","SEHYDMPH3","SEE1",2055,243.977164078716
"REGION1","SEHYDMPH3","SEE1",2056,250.52961816964
"REGION1","SEHYDMPH3","SEE1",2057,255.645472168615
"REGION1","SEHYDMPH3","SEE1",2058,248.767086801378
"REGION1","SEHYDMPH3","SEE1",2059,248.767086801377
"REGION1","SEHYDMPH3","SEE1",2060,263.05618669945
"REGION1","SEHYDSPH2","SEE1",2015,1.31643573384174
"REGION1","SEHYDSPH2","SEE1",2016,1.31643573384174
"REGION1","SEHYDSPH2","SEE1",2017,1.31643573384174
"REGION1","SEHYDSPH2","SEE1",2018,1.31643573384174
"REGION1","SEHYDSPH2","SEE1",2019,1.31643573384174
"REGION1","SEHYDSPH2","SEE1",2020,1.31643573384174
"REGION1","SEHYDSPH2","SEE1",2021,1.31643573384174
"REGION1","SEHYDSPH2","SEE1",2022,1.31643573384174
"REGION1","SEHYDSPH2","SEE1",2023,1.31643573384174
"REGION1","SEHYDSPH2","SEE1",2024,1.31643573384174
"REGION1","SEHYDSPH2","SEE1",2025,1.31643573384174
"REGION1","SEHYDSPH2","SEE1",2026,1.31643573384174
"REGION1","SEHYDSPH2","SEE1",2027,1.31643573384174
"REGION1","SEHYDSPH2","SEE1",2028,1.31643573384174
"REGION1","SEHYDSPH2","SEE1",2029,1.31643573384174
"REGION1","SEHYDSPH2","SEE1",2030,1.31643573384174
"REGION1","SEHYDSPH2","SEE1",2031,1.31643573384174
"REGION1","SEHYDSPH2","SEE1",2032,1.31643573384174
"REGION1","SEHYDSPH2","SEE1",2033,1.31643573384174
"REGION1","SEHYDSPH2","SEE1",2034,1.31643573384174
"REGION1","SEHYDSPH2","SEE1",2035,1.31643573384174
"REGION1","SEHYDSPH2","SEE1",2036,0.778537261949414
"REGION1","SEHYDSPH2","SEE1",2037,0.778537261949414
"REGION1","SEHYDSPH2","SEE1",2038,0.778537261949414
"REGION1","SEHYDSPH2","SEE1",2039,0.778537261949414
"REGION1","SEHYDSPH2","SEE1",2040,0.778537261949414
"REGION1","SEHYDSPH2","SEE1",2041,0.778537261949414
"REGION1","SEHYDSPH2","SEE1",2042,0.778537261949414
"REGION1","SEHYDSPH2","SEE1",2043,0.778537261949414
"REGION1","SEHYDSPH2","SEE1",2044,0.778537261949414
"REGION1","SEHYDSPH2","SEE1",2045,0.778537261949414
"REGION1","SEHYDSPH2","SEE1",2046,0.778537261949414
"REGION1","SEHYDSPH2","SEE1",2047,0.778537261949414
"REGION1","SEHYDSPH2","SEE1",2048,0.778537261949414
"REGION1","SEHYDSPH2","SEE1",2049,0.778537261949414
"REGION1","SEHYDSPH2","SEE1",2050,0.778537261949414
"REGION1","SEHYDSPH2","SEE1",2051,0.778537261949414
"REGION1","SEHYDSPH2","SEE1",2052,0.778537261949414
"REGION1","SEHYDSPH2","SEE1",2053,0.778537261949414
"REGION1","SEHYDSPH2","SEE1",2054,0.778537261949414
"REGION1","SEHYDSPH2","SEE1",2055,0.778537261949414
"REGION1","SEHYDSPH2","SEE1",2056,0.778537261949414
"REGION1","SEHYDSPH2","SEE1",2057,0.778537261949414
"REGION1","SEHYDSPH2","SEE1",2058,0.778537261949414
